transaction_id,customer_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,failure_reason,retry_count,strategy_id,strategy_name,action,delay_hours,ground_truth_probability,recovered,recovered_amount,recovery_cost,customer_friction
TXN_0003961,CUST_00391,MEDIUM_RELIABILITY,0.8,5655.88,7098.37,CARD,1,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.739,1,7098.37,8.44,0.45
TXN_0003961,CUST_00391,MEDIUM_RELIABILITY,0.8,5655.88,7098.37,CARD,1,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.6664,1,7098.37,0.36,0.05
TXN_0003964,CUST_00392,HIGH_RELIABILITY,0.91,5839.74,2291.58,UPI,12,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8391,1,2291.58,1.77,0.15
TXN_0003964,CUST_00392,HIGH_RELIABILITY,0.91,5839.74,2291.58,UPI,12,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.9025,1,2291.58,1.91,0.1
TXN_0003964,CUST_00392,HIGH_RELIABILITY,0.91,5839.74,2291.58,UPI,12,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7771,1,2291.58,8.11,0.45
TXN_0003964,CUST_00392,HIGH_RELIABILITY,0.91,5839.74,2291.58,UPI,12,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.776,1,2291.58,0.1,0.05
TXN_0003965,CUST_00392,HIGH_RELIABILITY,0.91,5839.74,7018.39,CARD,13,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6994,1,7018.39,2.39,0.15
TXN_0003965,CUST_00392,HIGH_RELIABILITY,0.91,5839.74,7018.39,CARD,13,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7364,1,7018.39,2.67,0.1
TXN_0003965,CUST_00392,HIGH_RELIABILITY,0.91,5839.74,7018.39,CARD,13,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.8755,1,7018.39,8.25,0.45
TXN_0003965,CUST_00392,HIGH_RELIABILITY,0.91,5839.74,7018.39,CARD,13,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.6903,0,0.0,0.32,0.05
TXN_0003975,CUST_00393,LOW_RELIABILITY,0.4,6377.46,9231.07,NET_BANKING,6,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7061,1,9231.07,2.29,0.15
TXN_0003975,CUST_00393,LOW_RELIABILITY,0.4,6377.46,9231.07,NET_BANKING,6,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5089,1,9231.07,2.72,0.1
TXN_0003975,CUST_00393,LOW_RELIABILITY,0.4,6377.46,9231.07,NET_BANKING,6,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5643,1,9231.07,8.64,0.45
TXN_0003975,CUST_00393,LOW_RELIABILITY,0.4,6377.46,9231.07,NET_BANKING,6,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.4804,1,9231.07,0.63,0.05
TXN_0003976,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6410.73,WALLET,18,AUTHENTICATION_FAILURE,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4457,0,0.0,2.57,0.31
TXN_0003976,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6410.73,WALLET,18,AUTHENTICATION_FAILURE,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4547,1,6410.73,2.56,0.26
TXN_0003976,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6410.73,WALLET,18,AUTHENTICATION_FAILURE,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5629,1,6410.73,8.62,0.61
TXN_0003976,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6410.73,WALLET,18,AUTHENTICATION_FAILURE,2,WAIT,Wait,WAIT,12.0,0.2866,0,0.0,0.64,0.21
TXN_0003977,CUST_00393,LOW_RELIABILITY,0.4,6377.46,5920.19,UPI,22,USER_ABANDONMENT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3782,1,5920.19,2.29,0.15
TXN_0003977,CUST_00393,LOW_RELIABILITY,0.4,6377.46,5920.19,UPI,22,USER_ABANDONMENT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4703,0,0.0,2.49,0.1
TXN_0003977,CUST_00393,LOW_RELIABILITY,0.4,6377.46,5920.19,UPI,22,USER_ABANDONMENT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7507,1,5920.19,8.47,0.45
TXN_0003977,CUST_00393,LOW_RELIABILITY,0.4,6377.46,5920.19,UPI,22,USER_ABANDONMENT,0,WAIT,Wait,WAIT,12.0,0.3304,0,0.0,0.54,0.05
TXN_0003978,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6096.84,UPI,20,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4852,1,6096.84,2.56,0.15
TXN_0003978,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6096.84,UPI,20,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5469,1,6096.84,2.66,0.1
TXN_0003978,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6096.84,UPI,20,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6808,1,6096.84,8.55,0.45
TXN_0003978,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6096.84,UPI,20,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.3314,0,0.0,0.33,0.05
TXN_0003981,CUST_00393,LOW_RELIABILITY,0.4,6377.46,9733.3,CARD,19,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5347,0,0.0,2.34,0.15
TXN_0003981,CUST_00393,LOW_RELIABILITY,0.4,6377.46,9733.3,CARD,19,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6785,1,9733.3,2.58,0.1
TXN_0003981,CUST_00393,LOW_RELIABILITY,0.4,6377.46,9733.3,CARD,19,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6298,1,9733.3,8.29,0.45
TXN_0003981,CUST_00393,LOW_RELIABILITY,0.4,6377.46,9733.3,CARD,19,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.5953,0,0.0,0.7,0.05
TXN_0003982,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6914.43,UPI,16,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6194,0,0.0,2.48,0.15
TXN_0003982,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6914.43,UPI,16,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5859,1,6914.43,2.45,0.1
TXN_0003982,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6914.43,UPI,16,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5428,1,6914.43,8.64,0.45
TXN_0003982,CUST_00393,LOW_RELIABILITY,0.4,6377.46,6914.43,UPI,16,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.4444,0,0.0,0.72,0.05
TXN_0003989,CUST_00394,HIGH_RELIABILITY,0.94,6611.92,11079.43,CARD,10,AUTHENTICATION_FAILURE,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7177,0,0.0,3.39,0.23
TXN_0003989,CUST_00394,HIGH_RELIABILITY,0.94,6611.92,11079.43,CARD,10,AUTHENTICATION_FAILURE,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6312,0,0.0,3.66,0.18
TXN_0003989,CUST_00394,HIGH_RELIABILITY,0.94,6611.92,11079.43,CARD,10,AUTHENTICATION_FAILURE,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.8546,1,11079.43,9.42,0.53
TXN_0003989,CUST_00394,HIGH_RELIABILITY,0.94,6611.92,11079.43,CARD,10,AUTHENTICATION_FAILURE,1,WAIT,Wait,WAIT,12.0,0.6212,0,0.0,1.41,0.13
TXN_0003990,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,23788.53,CARD,23,NETWORK_TIMEOUT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8627,1,23788.53,3.55,0.23
TXN_0003990,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,23788.53,CARD,23,NETWORK_TIMEOUT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8015,1,23788.53,3.68,0.18
TXN_0003990,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,23788.53,CARD,23,NETWORK_TIMEOUT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7468,0,0.0,9.48,0.53
TXN_0003990,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,23788.53,CARD,23,NETWORK_TIMEOUT,1,WAIT,Wait,WAIT,12.0,0.5901,1,23788.53,1.26,0.13
TXN_0003991,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,21244.34,NET_BANKING,18,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8226,1,21244.34,3.55,0.15
TXN_0003991,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,21244.34,NET_BANKING,18,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.805,1,21244.34,3.62,0.1
TXN_0003991,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,21244.34,NET_BANKING,18,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.8542,1,21244.34,9.31,0.45
TXN_0003991,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,21244.34,NET_BANKING,18,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.7058,1,21244.34,1.55,0.05
TXN_0003993,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,12178.35,CARD,11,INSUFFICIENT_FUNDS,3,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4013,0,0.0,3.46,0.39
TXN_0003993,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,12178.35,CARD,11,INSUFFICIENT_FUNDS,3,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6558,1,12178.35,3.53,0.34
TXN_0003993,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,12178.35,CARD,11,INSUFFICIENT_FUNDS,3,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7,1,12178.35,9.57,0.69
TXN_0003993,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,12178.35,CARD,11,INSUFFICIENT_FUNDS,3,WAIT,Wait,WAIT,12.0,0.5895,1,12178.35,1.42,0.29
TXN_0004004,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,5984.73,UPI,1,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8838,1,5984.73,2.57,0.15
TXN_0004004,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,5984.73,UPI,1,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.9055,1,5984.73,2.53,0.1
TXN_0004004,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,5984.73,UPI,1,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7834,0,0.0,8.66,0.45
TXN_0004004,CUST_00395,HIGH_RELIABILITY,0.93,14261.97,5984.73,UPI,1,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.7324,1,5984.73,0.54,0.05
TXN_0004006,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,8615.48,CARD,16,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7505,1,8615.48,2.42,0.15
TXN_0004006,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,8615.48,CARD,16,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.697,1,8615.48,2.49,0.1
TXN_0004006,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,8615.48,CARD,16,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6858,1,8615.48,8.33,0.45
TXN_0004006,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,8615.48,CARD,16,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.5061,1,8615.48,0.74,0.05
TXN_0004011,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,4553.07,UPI,15,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7874,1,4553.07,2.11,0.15
TXN_0004011,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,4553.07,UPI,15,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8713,1,4553.07,1.97,0.1
TXN_0004011,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,4553.07,UPI,15,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5575,0,0.0,7.9,0.45
TXN_0004011,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,4553.07,UPI,15,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.7298,1,4553.07,0.04,0.05
TXN_0004014,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,7744.45,NET_BANKING,16,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8549,1,7744.45,2.39,0.15
TXN_0004014,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,7744.45,NET_BANKING,16,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8292,1,7744.45,2.43,0.1
TXN_0004014,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,7744.45,NET_BANKING,16,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.655,1,7744.45,8.3,0.45
TXN_0004014,CUST_00396,MEDIUM_RELIABILITY,0.68,6069.18,7744.45,NET_BANKING,16,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.6823,1,7744.45,0.66,0.05
TXN_0004021,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,7576.11,UPI,20,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8109,0,0.0,2.39,0.15
TXN_0004021,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,7576.11,UPI,20,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7418,0,0.0,2.69,0.1
TXN_0004021,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,7576.11,UPI,20,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5116,0,0.0,8.51,0.45
TXN_0004021,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,7576.11,UPI,20,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.5969,0,0.0,0.44,0.05
TXN_0004023,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,5341.65,CARD,23,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3397,0,0.0,2.75,0.23
TXN_0004023,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,5341.65,CARD,23,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6504,1,5341.65,2.46,0.18
TXN_0004023,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,5341.65,CARD,23,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.681,1,5341.65,8.43,0.53
TXN_0004023,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,5341.65,CARD,23,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.5604,1,5341.65,0.67,0.13
TXN_0004024,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,1906.95,CARD,13,TEMPORARY_BANK_ERROR,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7248,1,1906.95,1.8,0.31
TXN_0004024,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,1906.95,CARD,13,TEMPORARY_BANK_ERROR,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6982,0,0.0,2.17,0.26
TXN_0004024,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,1906.95,CARD,13,TEMPORARY_BANK_ERROR,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4925,0,0.0,7.82,0.61
TXN_0004024,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,1906.95,CARD,13,TEMPORARY_BANK_ERROR,2,WAIT,Wait,WAIT,12.0,0.5749,1,1906.95,0.0,0.21
TXN_0004025,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,6437.28,NET_BANKING,4,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5276,0,0.0,2.45,0.15
TXN_0004025,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,6437.28,NET_BANKING,4,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.694,0,0.0,2.54,0.1
TXN_0004025,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,6437.28,NET_BANKING,4,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7918,1,6437.28,8.66,0.45
TXN_0004025,CUST_00398,MEDIUM_RELIABILITY,0.65,8785.18,6437.28,NET_BANKING,4,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.5954,0,0.0,0.52,0.05
TXN_0004039,CUST_00400,LOW_RELIABILITY,0.55,6473.0,5040.71,UPI,8,TECHNICAL_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7092,1,5040.71,2.54,0.15
TXN_0004039,CUST_00400,LOW_RELIABILITY,0.55,6473.0,5040.71,UPI,8,TECHNICAL_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7434,1,5040.71,2.73,0.1
TXN_0004039,CUST_00400,LOW_RELIABILITY,0.55,6473.0,5040.71,UPI,8,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5775,1,5040.71,8.36,0.45
TXN_0004039,CUST_00400,LOW_RELIABILITY,0.55,6473.0,5040.71,UPI,8,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.608,1,5040.71,0.35,0.05
TXN_0004042,CUST_00400,LOW_RELIABILITY,0.55,6473.0,7463.77,UPI,9,TECHNICAL_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6852,0,0.0,2.5,0.15
TXN_0004042,CUST_00400,LOW_RELIABILITY,0.55,6473.0,7463.77,UPI,9,TECHNICAL_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8097,1,7463.77,2.48,0.1
TXN_0004042,CUST_00400,LOW_RELIABILITY,0.55,6473.0,7463.77,UPI,9,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6031,0,0.0,8.27,0.45
TXN_0004042,CUST_00400,LOW_RELIABILITY,0.55,6473.0,7463.77,UPI,9,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.4725,1,7463.77,0.32,0.05
TXN_0004043,CUST_00400,LOW_RELIABILITY,0.55,6473.0,9385.68,NET_BANKING,11,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4225,1,9385.68,2.46,0.15
TXN_0004043,CUST_00400,LOW_RELIABILITY,0.55,6473.0,9385.68,NET_BANKING,11,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6961,0,0.0,2.51,0.1
TXN_0004043,CUST_00400,LOW_RELIABILITY,0.55,6473.0,9385.68,NET_BANKING,11,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6795,0,0.0,8.64,0.45
TXN_0004043,CUST_00400,LOW_RELIABILITY,0.55,6473.0,9385.68,NET_BANKING,11,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.6048,1,9385.68,0.63,0.05
TXN_0004044,CUST_00400,LOW_RELIABILITY,0.55,6473.0,1960.61,NET_BANKING,3,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5965,1,1960.61,1.92,0.15
TXN_0004044,CUST_00400,LOW_RELIABILITY,0.55,6473.0,1960.61,NET_BANKING,3,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8423,1,1960.61,1.98,0.1
TXN_0004044,CUST_00400,LOW_RELIABILITY,0.55,6473.0,1960.61,NET_BANKING,3,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6686,1,1960.61,7.91,0.45
TXN_0004044,CUST_00400,LOW_RELIABILITY,0.55,6473.0,1960.61,NET_BANKING,3,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.5784,0,0.0,0.0,0.05
TXN_0004047,CUST_00400,LOW_RELIABILITY,0.55,6473.0,6766.6,NET_BANKING,17,TECHNICAL_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6853,1,6766.6,2.36,0.15
TXN_0004047,CUST_00400,LOW_RELIABILITY,0.55,6473.0,6766.6,NET_BANKING,17,TECHNICAL_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7302,1,6766.6,2.56,0.1
TXN_0004047,CUST_00400,LOW_RELIABILITY,0.55,6473.0,6766.6,NET_BANKING,17,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5804,1,6766.6,8.49,0.45
TXN_0004047,CUST_00400,LOW_RELIABILITY,0.55,6473.0,6766.6,NET_BANKING,17,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.5941,0,0.0,0.6,0.05
TXN_0004048,CUST_00400,LOW_RELIABILITY,0.55,6473.0,7661.43,UPI,21,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7827,1,7661.43,2.39,0.15
TXN_0004048,CUST_00400,LOW_RELIABILITY,0.55,6473.0,7661.43,UPI,21,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8053,0,0.0,2.29,0.1
TXN_0004048,CUST_00400,LOW_RELIABILITY,0.55,6473.0,7661.43,UPI,21,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5666,1,7661.43,8.54,0.45
TXN_0004048,CUST_00400,LOW_RELIABILITY,0.55,6473.0,7661.43,UPI,21,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.6367,1,7661.43,0.65,0.05
TXN_0004049,CUST_00400,LOW_RELIABILITY,0.55,6473.0,5985.71,UPI,7,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8186,1,5985.71,2.32,0.15
TXN_0004049,CUST_00400,LOW_RELIABILITY,0.55,6473.0,5985.71,UPI,7,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6612,0,0.0,2.4,0.1
TXN_0004049,CUST_00400,LOW_RELIABILITY,0.55,6473.0,5985.71,UPI,7,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5959,0,0.0,8.36,0.45
TXN_0004049,CUST_00400,LOW_RELIABILITY,0.55,6473.0,5985.71,UPI,7,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.53,1,5985.71,0.61,0.05
TXN_0004057,CUST_00401,MEDIUM_RELIABILITY,0.81,1949.12,2649.77,UPI,13,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.831,1,2649.77,2.02,0.15
TXN_0004057,CUST_00401,MEDIUM_RELIABILITY,0.81,1949.12,2649.77,UPI,13,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.896,1,2649.77,1.98,0.1
TXN_0004057,CUST_00401,MEDIUM_RELIABILITY,0.81,1949.12,2649.77,UPI,13,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6924,1,2649.77,8.05,0.45
TXN_0004057,CUST_00401,MEDIUM_RELIABILITY,0.81,1949.12,2649.77,UPI,13,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.6167,1,2649.77,0.24,0.05
TXN_0004062,CUST_00402,MEDIUM_RELIABILITY,0.78,6263.79,6497.2,NET_BANKING,21,NETWORK_TIMEOUT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7765,1,6497.2,2.58,0.23
TXN_0004062,CUST_00402,MEDIUM_RELIABILITY,0.78,6263.79,6497.2,NET_BANKING,21,NETWORK_TIMEOUT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7881,1,6497.2,2.7,0.18
TXN_0004062,CUST_00402,MEDIUM_RELIABILITY,0.78,6263.79,6497.2,NET_BANKING,21,NETWORK_TIMEOUT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6854,1,6497.2,8.46,0.53
TXN_0004062,CUST_00402,MEDIUM_RELIABILITY,0.78,6263.79,6497.2,NET_BANKING,21,NETWORK_TIMEOUT,1,WAIT,Wait,WAIT,12.0,0.6318,0,0.0,0.55,0.13
TXN_0004063,CUST_00402,MEDIUM_RELIABILITY,0.78,6263.79,4983.5,UPI,1,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4752,0,0.0,1.87,0.23
TXN_0004063,CUST_00402,MEDIUM_RELIABILITY,0.78,6263.79,4983.5,UPI,1,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7828,0,0.0,2.12,0.18
TXN_0004063,CUST_00402,MEDIUM_RELIABILITY,0.78,6263.79,4983.5,UPI,1,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5325,0,0.0,8.14,0.53
