transaction_id,recommended_strategy,digital_twin_utility,digital_twin_probability,digital_twin_expected_recovery,retry_30_utility,retry_6h_utility,payment_link_utility,wait_utility,actual_recovered
TXN_0008151,Send Payment Link,2587.39,0.4547,2746.71,2169.0,2246.35,2587.39,2147.32,0
TXN_0008153,Retry after 6 hours,1821.49,0.3974,1858.87,1584.14,1821.49,1806.7,1650.45,1
TXN_0008153,Retry after 6 hours,1821.49,0.3974,1858.87,1584.14,1821.49,1806.7,1650.45,1
TXN_0008153,Retry after 6 hours,1821.49,0.3974,1858.87,1584.14,1821.49,1806.7,1650.45,0
TXN_0008153,Retry after 6 hours,1821.49,0.3974,1858.87,1584.14,1821.49,1806.7,1650.45,0
TXN_0008161,Send Payment Link,849.49,0.4841,904.5,732.78,752.74,849.49,772.22,1
TXN_0008161,Send Payment Link,849.49,0.4841,904.5,732.78,752.74,849.49,772.22,0
TXN_0008161,Send Payment Link,849.49,0.4841,904.5,732.78,752.74,849.49,772.22,0
TXN_0008161,Send Payment Link,849.49,0.4841,904.5,732.78,752.74,849.49,772.22,0
TXN_0008165,Retry after 6 hours,1734.61,0.417,1768.73,1444.57,1734.61,1663.2,1475.35,1
TXN_0008165,Retry after 6 hours,1734.61,0.417,1768.73,1444.57,1734.61,1663.2,1475.35,1
TXN_0008165,Retry after 6 hours,1734.61,0.417,1768.73,1444.57,1734.61,1663.2,1475.35,0
TXN_0008165,Retry after 6 hours,1734.61,0.417,1768.73,1444.57,1734.61,1663.2,1475.35,1
TXN_0008195,Send Payment Link,825.57,0.5124,876.64,742.04,803.42,825.57,820.47,0
TXN_0008195,Send Payment Link,825.57,0.5124,876.64,742.04,803.42,825.57,820.47,0
TXN_0008195,Send Payment Link,825.57,0.5124,876.64,742.04,803.42,825.57,820.47,1
TXN_0008195,Send Payment Link,825.57,0.5124,876.64,742.04,803.42,825.57,820.47,1
TXN_0008199,Send Payment Link,804.08,0.5862,848.57,769.93,796.18,804.08,759.84,1
TXN_0008199,Send Payment Link,804.08,0.5862,848.57,769.93,796.18,804.08,759.84,1
TXN_0008199,Send Payment Link,804.08,0.5862,848.57,769.93,796.18,804.08,759.84,0
TXN_0008199,Send Payment Link,804.08,0.5862,848.57,769.93,796.18,804.08,759.84,0
TXN_0008211,Retry after 6 hours,2459.93,0.7355,2487.6,2426.41,2459.93,2197.51,2014.56,0
TXN_0008211,Retry after 6 hours,2459.93,0.7355,2487.6,2426.41,2459.93,2197.51,2014.56,1
TXN_0008211,Retry after 6 hours,2459.93,0.7355,2487.6,2426.41,2459.93,2197.51,2014.56,1
TXN_0008211,Retry after 6 hours,2459.93,0.7355,2487.6,2426.41,2459.93,2197.51,2014.56,1
TXN_0008238,Send Payment Link,6438.42,0.6886,6689.59,6080.34,5803.2,6438.42,6154.49,1
TXN_0008238,Send Payment Link,6438.42,0.6886,6689.59,6080.34,5803.2,6438.42,6154.49,1
TXN_0008238,Send Payment Link,6438.42,0.6886,6689.59,6080.34,5803.2,6438.42,6154.49,1
TXN_0008238,Send Payment Link,6438.42,0.6886,6689.59,6080.34,5803.2,6438.42,6154.49,1
TXN_0008276,Send Payment Link,1785.01,0.4308,1903.79,1652.77,1703.62,1785.01,1448.19,0
TXN_0008276,Send Payment Link,1785.01,0.4308,1903.79,1652.77,1703.62,1785.01,1448.19,0
TXN_0008276,Send Payment Link,1785.01,0.4308,1903.79,1652.77,1703.62,1785.01,1448.19,0
TXN_0008276,Send Payment Link,1785.01,0.4308,1903.79,1652.77,1703.62,1785.01,1448.19,1
TXN_0008277,Send Payment Link,2857.47,0.4325,3041.6,2324.51,2300.79,2857.47,2338.46,0
TXN_0008277,Send Payment Link,2857.47,0.4325,3041.6,2324.51,2300.79,2857.47,2338.46,1
TXN_0008277,Send Payment Link,2857.47,0.4325,3041.6,2324.51,2300.79,2857.47,2338.46,1
TXN_0008277,Send Payment Link,2857.47,0.4325,3041.6,2324.51,2300.79,2857.47,2338.46,0
TXN_0008311,Retry after 30 minutes,1546.79,0.4859,1560.33,1546.79,1483.25,1334.96,1070.68,1
TXN_0008311,Retry after 30 minutes,1546.79,0.4859,1560.33,1546.79,1483.25,1334.96,1070.68,0
TXN_0008311,Retry after 30 minutes,1546.79,0.4859,1560.33,1546.79,1483.25,1334.96,1070.68,0
TXN_0008311,Retry after 30 minutes,1546.79,0.4859,1560.33,1546.79,1483.25,1334.96,1070.68,1
TXN_0008394,Retry after 30 minutes,1593.7,0.5985,1605.38,1593.7,1502.08,1395.91,1576.65,0
TXN_0008394,Retry after 30 minutes,1593.7,0.5985,1605.38,1593.7,1502.08,1395.91,1576.65,1
TXN_0008394,Retry after 30 minutes,1593.7,0.5985,1605.38,1593.7,1502.08,1395.91,1576.65,1
TXN_0008394,Retry after 30 minutes,1593.7,0.5985,1605.38,1593.7,1502.08,1395.91,1576.65,1
TXN_0008399,Retry after 30 minutes,6808.54,0.5448,6854.88,6808.54,6312.94,6754.13,4825.39,1
TXN_0008399,Retry after 30 minutes,6808.54,0.5448,6854.88,6808.54,6312.94,6754.13,4825.39,1
TXN_0008399,Retry after 30 minutes,6808.54,0.5448,6854.88,6808.54,6312.94,6754.13,4825.39,1
TXN_0008399,Retry after 30 minutes,6808.54,0.5448,6854.88,6808.54,6312.94,6754.13,4825.39,0
TXN_0008486,Retry after 30 minutes,4349.29,0.576,4378.2,4349.29,4125.65,4079.75,3545.97,0
TXN_0008486,Retry after 30 minutes,4349.29,0.576,4378.2,4349.29,4125.65,4079.75,3545.97,1
TXN_0008486,Retry after 30 minutes,4349.29,0.576,4378.2,4349.29,4125.65,4079.75,3545.97,1
TXN_0008486,Retry after 30 minutes,4349.29,0.576,4378.2,4349.29,4125.65,4079.75,3545.97,0
TXN_0008503,Wait,2032.98,0.7154,2047.63,1783.26,1884.63,1979.3,2032.98,0
TXN_0008503,Wait,2032.98,0.7154,2047.63,1783.26,1884.63,1979.3,2032.98,1
TXN_0008503,Wait,2032.98,0.7154,2047.63,1783.26,1884.63,1979.3,2032.98,1
TXN_0008503,Wait,2032.98,0.7154,2047.63,1783.26,1884.63,1979.3,2032.98,1
TXN_0008509,Send Payment Link,2939.95,0.542,3090.82,2374.28,2422.72,2939.95,2225.89,1
TXN_0008509,Send Payment Link,2939.95,0.542,3090.82,2374.28,2422.72,2939.95,2225.89,0
TXN_0008509,Send Payment Link,2939.95,0.542,3090.82,2374.28,2422.72,2939.95,2225.89,0
TXN_0008509,Send Payment Link,2939.95,0.542,3090.82,2374.28,2422.72,2939.95,2225.89,1
TXN_0008515,Retry after 30 minutes,2574.07,0.5527,2592.79,2574.07,2520.0,2390.08,2487.88,1
TXN_0008515,Retry after 30 minutes,2574.07,0.5527,2592.79,2574.07,2520.0,2390.08,2487.88,1
TXN_0008515,Retry after 30 minutes,2574.07,0.5527,2592.79,2574.07,2520.0,2390.08,2487.88,0
TXN_0008515,Retry after 30 minutes,2574.07,0.5527,2592.79,2574.07,2520.0,2390.08,2487.88,1
TXN_0008534,Send Payment Link,1135.81,0.5904,1194.69,1114.29,1092.61,1135.81,1080.92,1
TXN_0008534,Send Payment Link,1135.81,0.5904,1194.69,1114.29,1092.61,1135.81,1080.92,0
TXN_0008534,Send Payment Link,1135.81,0.5904,1194.69,1114.29,1092.61,1135.81,1080.92,1
TXN_0008534,Send Payment Link,1135.81,0.5904,1194.69,1114.29,1092.61,1135.81,1080.92,1
TXN_0008587,Retry after 30 minutes,5034.06,0.6777,5062.51,5034.06,5018.52,4810.56,4601.96,1
TXN_0008587,Retry after 30 minutes,5034.06,0.6777,5062.51,5034.06,5018.52,4810.56,4601.96,1
TXN_0008587,Retry after 30 minutes,5034.06,0.6777,5062.51,5034.06,5018.52,4810.56,4601.96,1
TXN_0008587,Retry after 30 minutes,5034.06,0.6777,5062.51,5034.06,5018.52,4810.56,4601.96,0
TXN_0008593,Retry after 30 minutes,3324.6,0.5782,3347.16,3324.6,3231.17,3064.85,3137.88,1
TXN_0008593,Retry after 30 minutes,3324.6,0.5782,3347.16,3324.6,3231.17,3064.85,3137.88,1
TXN_0008593,Retry after 30 minutes,3324.6,0.5782,3347.16,3324.6,3231.17,3064.85,3137.88,1
TXN_0008593,Retry after 30 minutes,3324.6,0.5782,3347.16,3324.6,3231.17,3064.85,3137.88,1
TXN_0008645,Wait,749.9,0.6297,756.24,733.83,721.75,641.64,749.9,0
TXN_0008645,Wait,749.9,0.6297,756.24,733.83,721.75,641.64,749.9,0
TXN_0008645,Wait,749.9,0.6297,756.24,733.83,721.75,641.64,749.9,1
TXN_0008645,Wait,749.9,0.6297,756.24,733.83,721.75,641.64,749.9,0
TXN_0008670,Retry after 6 hours,1920.79,0.7611,1942.23,1867.66,1920.79,1843.24,1867.18,1
TXN_0008670,Retry after 6 hours,1920.79,0.7611,1942.23,1867.66,1920.79,1843.24,1867.18,1
TXN_0008670,Retry after 6 hours,1920.79,0.7611,1942.23,1867.66,1920.79,1843.24,1867.18,1
TXN_0008670,Retry after 6 hours,1920.79,0.7611,1942.23,1867.66,1920.79,1843.24,1867.18,1
TXN_0008680,Retry after 30 minutes,1150.72,0.8234,1157.94,1150.72,1150.19,1095.32,972.57,1
TXN_0008680,Retry after 30 minutes,1150.72,0.8234,1157.94,1150.72,1150.19,1095.32,972.57,1
TXN_0008680,Retry after 30 minutes,1150.72,0.8234,1157.94,1150.72,1150.19,1095.32,972.57,1
TXN_0008680,Retry after 30 minutes,1150.72,0.8234,1157.94,1150.72,1150.19,1095.32,972.57,0
TXN_0008693,Retry after 6 hours,2957.59,0.6726,2993.27,2806.83,2957.59,2520.29,2630.25,1
TXN_0008693,Retry after 6 hours,2957.59,0.6726,2993.27,2806.83,2957.59,2520.29,2630.25,0
TXN_0008693,Retry after 6 hours,2957.59,0.6726,2993.27,2806.83,2957.59,2520.29,2630.25,1
TXN_0008693,Retry after 6 hours,2957.59,0.6726,2993.27,2806.83,2957.59,2520.29,2630.25,1
TXN_0008703,Wait,946.17,0.6408,953.95,923.87,929.3,850.46,946.17,1
TXN_0008703,Wait,946.17,0.6408,953.95,923.87,929.3,850.46,946.17,1
TXN_0008703,Wait,946.17,0.6408,953.95,923.87,929.3,850.46,946.17,0
TXN_0008703,Wait,946.17,0.6408,953.95,923.87,929.3,850.46,946.17,1
TXN_0008748,Send Payment Link,7574.75,0.6861,7869.81,7440.74,7230.08,7574.75,7147.08,1
TXN_0008748,Send Payment Link,7574.75,0.6861,7869.81,7440.74,7230.08,7574.75,7147.08,0
TXN_0008748,Send Payment Link,7574.75,0.6861,7869.81,7440.74,7230.08,7574.75,7147.08,1
TXN_0008748,Send Payment Link,7574.75,0.6861,7869.81,7440.74,7230.08,7574.75,7147.08,1
TXN_0008777,Send Payment Link,5971.98,0.5805,6249.4,4965.5,4890.58,5971.98,4695.41,0
TXN_0008777,Send Payment Link,5971.98,0.5805,6249.4,4965.5,4890.58,5971.98,4695.41,0
TXN_0008777,Send Payment Link,5971.98,0.5805,6249.4,4965.5,4890.58,5971.98,4695.41,0
TXN_0008777,Send Payment Link,5971.98,0.5805,6249.4,4965.5,4890.58,5971.98,4695.41,1
TXN_0008802,Retry after 30 minutes,918.8,0.4692,928.02,918.8,883.1,821.06,776.75,1
TXN_0008802,Retry after 30 minutes,918.8,0.4692,928.02,918.8,883.1,821.06,776.75,0
TXN_0008802,Retry after 30 minutes,918.8,0.4692,928.02,918.8,883.1,821.06,776.75,0
TXN_0008802,Retry after 30 minutes,918.8,0.4692,928.02,918.8,883.1,821.06,776.75,1
TXN_0008832,Send Payment Link,801.29,0.4208,860.73,792.45,752.39,801.29,769.77,1
TXN_0008832,Send Payment Link,801.29,0.4208,860.73,792.45,752.39,801.29,769.77,1
TXN_0008832,Send Payment Link,801.29,0.4208,860.73,792.45,752.39,801.29,769.77,1
TXN_0008832,Send Payment Link,801.29,0.4208,860.73,792.45,752.39,801.29,769.77,0
TXN_0008844,Retry after 30 minutes,498.24,0.3913,505.06,498.24,487.03,495.55,452.42,1
TXN_0008844,Retry after 30 minutes,498.24,0.3913,505.06,498.24,487.03,495.55,452.42,1
TXN_0008844,Retry after 30 minutes,498.24,0.3913,505.06,498.24,487.03,495.55,452.42,0
TXN_0008844,Retry after 30 minutes,498.24,0.3913,505.06,498.24,487.03,495.55,452.42,1
TXN_0008847,Wait,422.77,0.4242,428.15,314.07,389.37,417.17,422.77,1
TXN_0008847,Wait,422.77,0.4242,428.15,314.07,389.37,417.17,422.77,1
TXN_0008847,Wait,422.77,0.4242,428.15,314.07,389.37,417.17,422.77,1
TXN_0008847,Wait,422.77,0.4242,428.15,314.07,389.37,417.17,422.77,0
TXN_0008858,Retry after 30 minutes,1789.72,0.6572,1801.62,1789.72,1674.28,1545.76,1460.21,1
TXN_0008858,Retry after 30 minutes,1789.72,0.6572,1801.62,1789.72,1674.28,1545.76,1460.21,0
TXN_0008858,Retry after 30 minutes,1789.72,0.6572,1801.62,1789.72,1674.28,1545.76,1460.21,0
TXN_0008858,Retry after 30 minutes,1789.72,0.6572,1801.62,1789.72,1674.28,1545.76,1460.21,1
TXN_0008884,Wait,5385.51,0.6468,5427.81,4499.41,4751.79,4979.31,5385.51,1
TXN_0008884,Wait,5385.51,0.6468,5427.81,4499.41,4751.79,4979.31,5385.51,1
TXN_0008884,Wait,5385.51,0.6468,5427.81,4499.41,4751.79,4979.31,5385.51,0
TXN_0008884,Wait,5385.51,0.6468,5427.81,4499.41,4751.79,4979.31,5385.51,1
TXN_0008891,Send Payment Link,1540.19,0.4336,1643.23,1250.57,1404.42,1540.19,1326.28,0
TXN_0008891,Send Payment Link,1540.19,0.4336,1643.23,1250.57,1404.42,1540.19,1326.28,1
TXN_0008891,Send Payment Link,1540.19,0.4336,1643.23,1250.57,1404.42,1540.19,1326.28,0
TXN_0008891,Send Payment Link,1540.19,0.4336,1643.23,1250.57,1404.42,1540.19,1326.28,0
TXN_0008896,Wait,911.04,0.4055,922.75,697.75,892.63,887.78,911.04,0
TXN_0008896,Wait,911.04,0.4055,922.75,697.75,892.63,887.78,911.04,0
TXN_0008896,Wait,911.04,0.4055,922.75,697.75,892.63,887.78,911.04,1
TXN_0008896,Wait,911.04,0.4055,922.75,697.75,892.63,887.78,911.04,1
TXN_0008897,Send Payment Link,1509.2,0.4724,1602.29,1178.31,1219.61,1509.2,1083.21,0
TXN_0008897,Send Payment Link,1509.2,0.4724,1602.29,1178.31,1219.61,1509.2,1083.21,1
TXN_0008897,Send Payment Link,1509.2,0.4724,1602.29,1178.31,1219.61,1509.2,1083.21,0
TXN_0008897,Send Payment Link,1509.2,0.4724,1602.29,1178.31,1219.61,1509.2,1083.21,0
TXN_0008916,Retry after 30 minutes,5125.04,0.6854,5153.65,5125.04,5061.09,4957.12,4255.76,1
TXN_0008916,Retry after 30 minutes,5125.04,0.6854,5153.65,5125.04,5061.09,4957.12,4255.76,1
TXN_0008916,Retry after 30 minutes,5125.04,0.6854,5153.65,5125.04,5061.09,4957.12,4255.76,1
TXN_0008916,Retry after 30 minutes,5125.04,0.6854,5153.65,5125.04,5061.09,4957.12,4255.76,1
TXN_0008937,Retry after 30 minutes,1528.1,0.5984,1539.41,1528.1,1410.68,1291.61,1253.81,1
TXN_0008937,Retry after 30 minutes,1528.1,0.5984,1539.41,1528.1,1410.68,1291.61,1253.81,0
TXN_0008937,Retry after 30 minutes,1528.1,0.5984,1539.41,1528.1,1410.68,1291.61,1253.81,0
TXN_0008937,Retry after 30 minutes,1528.1,0.5984,1539.41,1528.1,1410.68,1291.61,1253.81,0
TXN_0008945,Retry after 30 minutes,971.9,0.5697,980.22,971.9,969.58,873.33,907.04,1
TXN_0008945,Retry after 30 minutes,971.9,0.5697,980.22,971.9,969.58,873.33,907.04,1
TXN_0008945,Retry after 30 minutes,971.9,0.5697,980.22,971.9,969.58,873.33,907.04,0
TXN_0008945,Retry after 30 minutes,971.9,0.5697,980.22,971.9,969.58,873.33,907.04,0
TXN_0008989,Retry after 30 minutes,2237.9,0.6,2253.35,2237.9,2143.68,1935.9,1810.2,1
TXN_0008989,Retry after 30 minutes,2237.9,0.6,2253.35,2237.9,2143.68,1935.9,1810.2,1
TXN_0008989,Retry after 30 minutes,2237.9,0.6,2253.35,2237.9,2143.68,1935.9,1810.2,0
TXN_0008989,Retry after 30 minutes,2237.9,0.6,2253.35,2237.9,2143.68,1935.9,1810.2,1
TXN_0008995,Wait,9234.91,0.5987,9313.02,7648.38,8216.76,8127.11,9234.91,0
TXN_0008995,Wait,9234.91,0.5987,9313.02,7648.38,8216.76,8127.11,9234.91,1
TXN_0008995,Wait,9234.91,0.5987,9313.02,7648.38,8216.76,8127.11,9234.91,1
TXN_0008995,Wait,9234.91,0.5987,9313.02,7648.38,8216.76,8127.11,9234.91,1
TXN_0009019,Wait,777.11,0.5546,784.52,761.38,739.35,759.89,777.11,0
TXN_0009019,Wait,777.11,0.5546,784.52,761.38,739.35,759.89,777.11,1
TXN_0009019,Wait,777.11,0.5546,784.52,761.38,739.35,759.89,777.11,1
TXN_0009019,Wait,777.11,0.5546,784.52,761.38,739.35,759.89,777.11,0
TXN_0009041,Retry after 30 minutes,4743.24,0.708,4769.11,4743.24,4552.37,3769.94,4024.94,0
TXN_0009041,Retry after 30 minutes,4743.24,0.708,4769.11,4743.24,4552.37,3769.94,4024.94,1
TXN_0009041,Retry after 30 minutes,4743.24,0.708,4769.11,4743.24,4552.37,3769.94,4024.94,1
TXN_0009041,Retry after 30 minutes,4743.24,0.708,4769.11,4743.24,4552.37,3769.94,4024.94,1
TXN_0009086,Send Payment Link,1391.09,0.5374,1467.67,1119.44,1113.1,1391.09,1215.31,0
TXN_0009086,Send Payment Link,1391.09,0.5374,1467.67,1119.44,1113.1,1391.09,1215.31,1
TXN_0009086,Send Payment Link,1391.09,0.5374,1467.67,1119.44,1113.1,1391.09,1215.31,1
TXN_0009086,Send Payment Link,1391.09,0.5374,1467.67,1119.44,1113.1,1391.09,1215.31,0
TXN_0009158,Wait,318.79,0.5917,321.85,229.23,253.54,286.68,318.79,1
TXN_0009158,Wait,318.79,0.5917,321.85,229.23,253.54,286.68,318.79,1
TXN_0009158,Wait,318.79,0.5917,321.85,229.23,253.54,286.68,318.79,0
TXN_0009158,Wait,318.79,0.5917,321.85,229.23,253.54,286.68,318.79,1
TXN_0009161,Retry after 6 hours,1169.31,0.4116,1193.36,1143.15,1169.31,1086.88,1046.21,0
TXN_0009161,Retry after 6 hours,1169.31,0.4116,1193.36,1143.15,1169.31,1086.88,1046.21,0
TXN_0009161,Retry after 6 hours,1169.31,0.4116,1193.36,1143.15,1169.31,1086.88,1046.21,1
TXN_0009161,Retry after 6 hours,1169.31,0.4116,1193.36,1143.15,1169.31,1086.88,1046.21,1
TXN_0009170,Wait,640.6,0.458,648.02,545.01,581.47,631.23,640.6,0
TXN_0009170,Wait,640.6,0.458,648.02,545.01,581.47,631.23,640.6,1
TXN_0009170,Wait,640.6,0.458,648.02,545.01,581.47,631.23,640.6,1
TXN_0009170,Wait,640.6,0.458,648.02,545.01,581.47,631.23,640.6,1
TXN_0009172,Send Payment Link,3364.81,0.5086,3547.49,2987.25,2963.33,3364.81,2287.45,0
TXN_0009172,Send Payment Link,3364.81,0.5086,3547.49,2987.25,2963.33,3364.81,2287.45,0
TXN_0009172,Send Payment Link,3364.81,0.5086,3547.49,2987.25,2963.33,3364.81,2287.45,1
TXN_0009172,Send Payment Link,3364.81,0.5086,3547.49,2987.25,2963.33,3364.81,2287.45,1
TXN_0009175,Send Payment Link,3417.48,0.5562,3587.0,3406.18,3055.79,3417.48,2981.61,0
TXN_0009175,Send Payment Link,3417.48,0.5562,3587.0,3406.18,3055.79,3417.48,2981.61,0
TXN_0009175,Send Payment Link,3417.48,0.5562,3587.0,3406.18,3055.79,3417.48,2981.61,1
TXN_0009175,Send Payment Link,3417.48,0.5562,3587.0,3406.18,3055.79,3417.48,2981.61,1
TXN_0009185,Wait,4454.76,0.6781,4488.2,2876.39,3491.69,3888.95,4454.76,0
TXN_0009185,Wait,4454.76,0.6781,4488.2,2876.39,3491.69,3888.95,4454.76,1
TXN_0009185,Wait,4454.76,0.6781,4488.2,2876.39,3491.69,3888.95,4454.76,0
TXN_0009185,Wait,4454.76,0.6781,4488.2,2876.39,3491.69,3888.95,4454.76,1
TXN_0009192,Retry after 30 minutes,900.13,0.651,907.31,900.13,878.09,774.48,856.6,1
TXN_0009192,Retry after 30 minutes,900.13,0.651,907.31,900.13,878.09,774.48,856.6,1
TXN_0009192,Retry after 30 minutes,900.13,0.651,907.31,900.13,878.09,774.48,856.6,1
TXN_0009192,Retry after 30 minutes,900.13,0.651,907.31,900.13,878.09,774.48,856.6,1
TXN_0009207,Wait,3950.17,0.6183,3982.72,3939.46,3831.89,3937.52,3950.17,1
TXN_0009207,Wait,3950.17,0.6183,3982.72,3939.46,3831.89,3937.52,3950.17,1
TXN_0009207,Wait,3950.17,0.6183,3982.72,3939.46,3831.89,3937.52,3950.17,1
TXN_0009207,Wait,3950.17,0.6183,3982.72,3939.46,3831.89,3937.52,3950.17,1
TXN_0009209,Send Payment Link,4455.45,0.6118,4653.93,3039.08,3020.66,4455.45,3583.03,1
TXN_0009209,Send Payment Link,4455.45,0.6118,4653.93,3039.08,3020.66,4455.45,3583.03,0
TXN_0009209,Send Payment Link,4455.45,0.6118,4653.93,3039.08,3020.66,4455.45,3583.03,1
TXN_0009209,Send Payment Link,4455.45,0.6118,4653.93,3039.08,3020.66,4455.45,3583.03,1
TXN_0009232,Send Payment Link,1433.68,0.5224,1514.46,1273.99,1379.27,1433.68,1183.22,0
TXN_0009232,Send Payment Link,1433.68,0.5224,1514.46,1273.99,1379.27,1433.68,1183.22,1
TXN_0009232,Send Payment Link,1433.68,0.5224,1514.46,1273.99,1379.27,1433.68,1183.22,0
TXN_0009232,Send Payment Link,1433.68,0.5224,1514.46,1273.99,1379.27,1433.68,1183.22,1
TXN_0009243,Retry after 6 hours,5269.74,0.6397,5334.58,5055.14,5269.74,5206.95,5188.85,1
TXN_0009243,Retry after 6 hours,5269.74,0.6397,5334.58,5055.14,5269.74,5206.95,5188.85,1
TXN_0009243,Retry after 6 hours,5269.74,0.6397,5334.58,5055.14,5269.74,5206.95,5188.85,1
TXN_0009243,Retry after 6 hours,5269.74,0.6397,5334.58,5055.14,5269.74,5206.95,5188.85,1
TXN_0009249,Retry after 30 minutes,3145.37,0.5389,3168.25,3145.37,2877.53,3042.75,2791.59,0
TXN_0009249,Retry after 30 minutes,3145.37,0.5389,3168.25,3145.37,2877.53,3042.75,2791.59,0
TXN_0009249,Retry after 30 minutes,3145.37,0.5389,3168.25,3145.37,2877.53,3042.75,2791.59,0
TXN_0009249,Retry after 30 minutes,3145.37,0.5389,3168.25,3145.37,2877.53,3042.75,2791.59,0
TXN_0009281,Wait,2159.45,0.6098,2177.65,1415.75,1646.37,1710.29,2159.45,1
TXN_0009281,Wait,2159.45,0.6098,2177.65,1415.75,1646.37,1710.29,2159.45,1
TXN_0009281,Wait,2159.45,0.6098,2177.65,1415.75,1646.37,1710.29,2159.45,1
TXN_0009281,Wait,2159.45,0.6098,2177.65,1415.75,1646.37,1710.29,2159.45,0
TXN_0009358,Send Payment Link,1736.06,0.4943,1837.28,1516.22,1651.6,1736.06,1534.73,0
TXN_0009358,Send Payment Link,1736.06,0.4943,1837.28,1516.22,1651.6,1736.06,1534.73,1
TXN_0009358,Send Payment Link,1736.06,0.4943,1837.28,1516.22,1651.6,1736.06,1534.73,1
TXN_0009358,Send Payment Link,1736.06,0.4943,1837.28,1516.22,1651.6,1736.06,1534.73,0
TXN_0009359,Send Payment Link,2544.76,0.5356,2678.06,2034.65,2159.64,2544.76,2148.33,1
TXN_0009359,Send Payment Link,2544.76,0.5356,2678.06,2034.65,2159.64,2544.76,2148.33,1
TXN_0009359,Send Payment Link,2544.76,0.5356,2678.06,2034.65,2159.64,2544.76,2148.33,1
TXN_0009359,Send Payment Link,2544.76,0.5356,2678.06,2034.65,2159.64,2544.76,2148.33,1
TXN_0009363,Send Payment Link,1663.55,0.5021,1759.45,1624.25,1596.85,1663.55,1324.1,1
TXN_0009363,Send Payment Link,1663.55,0.5021,1759.45,1624.25,1596.85,1663.55,1324.1,1
TXN_0009363,Send Payment Link,1663.55,0.5021,1759.45,1624.25,1596.85,1663.55,1324.1,0
TXN_0009363,Send Payment Link,1663.55,0.5021,1759.45,1624.25,1596.85,1663.55,1324.1,0
TXN_0009402,Send Payment Link,598.91,0.4331,644.41,539.78,522.94,598.91,538.96,0
TXN_0009402,Send Payment Link,598.91,0.4331,644.41,539.78,522.94,598.91,538.96,0
TXN_0009402,Send Payment Link,598.91,0.4331,644.41,539.78,522.94,598.91,538.96,1
TXN_0009402,Send Payment Link,598.91,0.4331,644.41,539.78,522.94,598.91,538.96,1
TXN_0009416,Send Payment Link,299.05,0.4198,326.81,261.4,266.07,299.05,279.91,0
TXN_0009416,Send Payment Link,299.05,0.4198,326.81,261.4,266.07,299.05,279.91,1
TXN_0009416,Send Payment Link,299.05,0.4198,326.81,261.4,266.07,299.05,279.91,0
TXN_0009416,Send Payment Link,299.05,0.4198,326.81,261.4,266.07,299.05,279.91,0
TXN_0009438,Retry after 30 minutes,6149.35,0.5518,6190.91,6149.35,5730.61,5931.91,5810.25,1
TXN_0009438,Retry after 30 minutes,6149.35,0.5518,6190.91,6149.35,5730.61,5931.91,5810.25,1
TXN_0009438,Retry after 30 minutes,6149.35,0.5518,6190.91,6149.35,5730.61,5931.91,5810.25,1
TXN_0009438,Retry after 30 minutes,6149.35,0.5518,6190.91,6149.35,5730.61,5931.91,5810.25,1
TXN_0009448,Send Payment Link,1806.52,0.5519,1900.93,1647.66,1607.59,1806.52,1567.39,0
TXN_0009448,Send Payment Link,1806.52,0.5519,1900.93,1647.66,1607.59,1806.52,1567.39,0
TXN_0009448,Send Payment Link,1806.52,0.5519,1900.93,1647.66,1607.59,1806.52,1567.39,1
TXN_0009448,Send Payment Link,1806.52,0.5519,1900.93,1647.66,1607.59,1806.52,1567.39,0
TXN_0009450,Retry after 6 hours,2371.71,0.5281,2408.21,2312.78,2371.71,2244.8,2073.67,0
TXN_0009450,Retry after 6 hours,2371.71,0.5281,2408.21,2312.78,2371.71,2244.8,2073.67,1
TXN_0009450,Retry after 6 hours,2371.71,0.5281,2408.21,2312.78,2371.71,2244.8,2073.67,0
TXN_0009450,Retry after 6 hours,2371.71,0.5281,2408.21,2312.78,2371.71,2244.8,2073.67,1
TXN_0009502,Wait,6365.17,0.6464,6415.13,5855.02,5788.73,6354.73,6365.17,1
TXN_0009502,Wait,6365.17,0.6464,6415.13,5855.02,5788.73,6354.73,6365.17,1
TXN_0009502,Wait,6365.17,0.6464,6415.13,5855.02,5788.73,6354.73,6365.17,1
TXN_0009502,Wait,6365.17,0.6464,6415.13,5855.02,5788.73,6354.73,6365.17,1
TXN_0009521,Retry after 30 minutes,1452.74,0.6123,1463.4,1452.74,1421.44,1346.47,1175.69,1
TXN_0009521,Retry after 30 minutes,1452.74,0.6123,1463.4,1452.74,1421.44,1346.47,1175.69,1
TXN_0009521,Retry after 30 minutes,1452.74,0.6123,1463.4,1452.74,1421.44,1346.47,1175.69,0
TXN_0009521,Retry after 30 minutes,1452.74,0.6123,1463.4,1452.74,1421.44,1346.47,1175.69,0
TXN_0009525,Retry after 30 minutes,1996.48,0.5984,2010.54,1996.48,1891.09,1911.19,1648.59,1
TXN_0009525,Retry after 30 minutes,1996.48,0.5984,2010.54,1996.48,1891.09,1911.19,1648.59,1
TXN_0009525,Retry after 30 minutes,1996.48,0.5984,2010.54,1996.48,1891.09,1911.19,1648.59,1
TXN_0009525,Retry after 30 minutes,1996.48,0.5984,2010.54,1996.48,1891.09,1911.19,1648.59,1
